asset_id,glossary_name,term_name,display_name,description,logical_data_type,status,synonyms,domain_values,notes
39767e9e-aeb9-4b51-af2c-5540a2725de5,"Payments, Savings & Investments LDD",Autonomous Detailed Transaction Type Interest Debit Credit Code,Autonomous Detailed Transaction Type Interest Debit Credit Code,"Code that indicates if the interest is a debit or a credit amount, in case the autonomous detailed transaction type concerns a correction of interest.",A1,Approved,AUTN_DTL_TXN_TP_INT_DB_CR_CODE,Transaction Group Autonomous,"D=Debit, C=Credit. Only applicable if the RPK Code is 'R'."
13dca521-a6f7-46d2-978e-03a637694e65,"Payments, Savings & Investments LDD",Autonomous Detailed Transaction Type Presentation Cluster Code,Autonomous Detailed Transaction Type Presentation Cluster Code,The unique code of the presentation cluster the autonomous detailed transaction type belongs to.,A2,Approved,AUTN_DTL_TXN_TP_PRES_CLUS_CODE,Transaction Group Autonomous,
ae790cff-7c47-4d1e-b26f-91da2b0eeba9,"Payments, Savings & Investments LDD",Autonomous Detailed Transaction Type RPK Code,Autonomous Detailed Transaction Type RPK Code,The code that indicates to which RPK-group the autonomous detailed transaction type belongs.,A1,Approved,AUTN_DTL_TXN_TP_RPK_CODE,Transaction Group Autonomous,RPK: R = Interest P = Commission K = Costs
987084b8-c300-402a-928b-6ce16c4b33ab,"Payments, Savings & Investments LDD",Autonomous Detailed Transaction Type Start Date,Autonomous Detailed Transaction Type Start Date,The first date of the period in which the autonomous detailed transaction type is valid.,D,Approved,AUTN_DTL_TXN_TP_STRT_DT,Transaction Group Autonomous,Expressed in YYYY-MM-DD
ca17fb5f-29ba-4e70-99a4-acec16d5170c,"Payments, Savings & Investments LDD",Autonomous Detailed Transaction Type VAT Code,Autonomous Detailed Transaction Type VAT Code,The code identifying the VAT tariff that must be used for the autonomous detailed transaction type.,A1,Approved,AUTN_DTL_TXN_TP_VAT_CODE,Transaction Group Autonomous,"H: BTW hoog tarief, L: BTW laag tarief, X: Nul tarief"
4bb04b9d-632e-4f20-acd7-05f96b04b794,"Payments, Savings & Investments LDD",Balance Account Currency Code,Balance Account Currency Code,Code of the currency of the balance based on the currency of the account.,A3,Approved,BAL_AC_CCY_CODE,ISO 4217 Currency Code,
b5fd4342-25ae-4c7c-8047-20754455dc22,"Payments, Savings & Investments LDD",Balance Account Id,Balance Account Id,Identification of the account to which the balance is related.,A34,Approved,BAL_AC_ID,,This can be an IBAN (in case of payment agreement) or some other id (GAO).
e56bf3c8-d465-453b-8afc-dcef3f84d316,"Payments, Savings & Investments LDD",Balance Autonomous Tariff Group Code,Balance Autonomous Tariff Group Code,Code that refers to the autonomous tariff group that is used in the balance.,A3,Approved,BAL_AUTN_TRFF_GRP_CODE,Transaction Group Autonomous,Examples: BGP: Behandelingsprovisie bankgarantie BGZ: Behandelingsprovisie bankgarantie BSL: Beslaglegging BVA: Bankverklaring A BVB: Bankverklaring B BVS: Standaardbankverklaring COD: Coulance betaling COU: Coulance betaling CRD: Correctie creditrente CRE: Correctie creditrente DRD: Correctie debetrente DRE: Correctie debetrente KSH: Terugboeking schuldsanering KSL: Terugboeking schuldsanering KSS: Terugboeking schuldsanering KSX: Terugboeking schuldsanering
48bd3a34-7898-48ba-a29e-7d7563892929,"Payments, Savings & Investments LDD",Balance Basic Payment Product Number,Balance Basic Payment Product Number,The number of the basic payment product of the agremeent where the balance is related to.,N4,Approved,BAL_BBP_NO,BBP Information,Code (number) indicating a product related to a Basic Payment Agreement (BBO). Also called 'accounttype'
ac42551c-4506-45a3-92a4-c807a9ab3f92,"Payments, Savings & Investments LDD",Balance Compensation Agreement Begin Date,Balance Compensation Agreement Begin Date,Date on which the compensation agreement became active.,D,Approved,BCA_STRT_DT,,
2aa55a13-26ee-4119-a661-67c5c505a642,"Payments, Savings & Investments LDD",Balance Compensation Agreement End Date,Balance Compensation Agreement End Date,Date on which the compensation agreement stops to exist.,D,Approved,BCA_END_DT,,The balance compensation agreement is active until 24:00 hours on the end date.
9a4e2b54-88bf-4fbd-823b-887672cebc8f,"Payments, Savings & Investments LDD",Balance Compensation Agreement General Ledger Financial Entity Code,Balance Compensation Agreement General Ledger Financial Entity Code,The code of the financial entity of balance compensation agreement for registering in the general ledger.,N4,Approved,BCA_GL_FE_CODE,Profit Centers (FEs),
e7942037-49c5-4aad-9b0a-71276122b764,"Payments, Savings & Investments LDD",Balance Compensation Agreement General Ledger Operating Unit Code,Balance Compensation Agreement General Ledger Operating Unit Code,The code of the operating unit of balance compensation agreement for registering in the general ledger.,A8,Approved,BCA_GL_OPU_CODE,General Ledger Operating Unit Code (Finance is owner),
edab0051-464f-47ff-b9df-3295b8cb57f9,"Payments, Savings & Investments LDD",Balance Compensation Agreement Number,Balance Compensation Agreement Number,Unique identification of the balance compensation agreement within a branch office.,N4,Approved,BCA_NO,,Balance Compensation is abbreviated as BC. The combination of the attributes Balance Compensation Agreement Office and Balance Compensation Agreement Number are the unique key of the Balance Compensation Agreement.
a9486013-b044-4ddc-9e6e-e31f4a157bb4,"Payments, Savings & Investments LDD",Balance Compensation Agreement Office Number,Balance Compensation Agreement Office Number,Unique identification of the bank branch office maintaining the balance compensation agreement,N4,Approved,BCA_OFFC_NO,Office Administration (Bank Codes),The branch office number is part of the primary key of the balance compensation agreement.
b9d35d17-e436-48d8-a8c2-dc9a8745510e,"Payments, Savings & Investments LDD",Balance Compensation Agreement Participating Basic Payment Agreement Currency Code,Balance Compensation Agreement Participating Basic Payment Agreement Currency Code,Currency code of the basic payment agreement participating in the balance compensation agreement.,A3,Approved,BCA_BBO_CCY_CODE,ISO 4217 Currency Code,According to ISO standard 4217 (3 alfanumeric signs).
659e1881-be99-4cbe-8dc8-5f086624e19c,"Payments, Savings & Investments LDD",Balance Compensation Agreement Participating Basic Payment Agreement End Datetime,Balance Compensation Agreement Participating Basic Payment Agreement End Datetime,Date and time on which the participation of the basic payment agreement in the balance compensation agreement ends.,DT,Approved,BCA_BBO_END_DTS,,
6294727a-9448-4412-8733-9e192761bb06,"Payments, Savings & Investments LDD",Balance Compensation Agreement Participating Basic Payment Agreement General Ledger Financial Entity Code,Balance Compensation Agreement Participating Basic Payment Agreement General Ledger Financial Entity Code,The code of the financial entity of the participating basic payment agreement of the balance compensation agreement for registering in the general ledger.,N4,Approved,BCA_BBO_GL_FE_CODE,Profit Centers (FEs),
743666d2-3c78-4932-b2a7-c869286b4258,"Payments, Savings & Investments LDD",Balance Compensation Agreement Participating Basic Payment Agreement General Ledger Operating Unit Code,Balance Compensation Agreement Participating Basic Payment Agreement General Ledger Operating Unit Code,The code of the operating unit of the participating basic payment agreement of the balance compensation agreement for registering in the general ledger.,A8,Approved,BCA_BBO_GL_OPU_CODE,General Ledger Operating Unit Code (Finance is owner),
7e1cf01b-fca1-44d8-963d-8830b32c6888,"Payments, Savings & Investments LDD",Balance Compensation Agreement Participating Basic Payment Agreement IBAN,Balance Compensation Agreement Participating Basic Payment Agreement IBAN,International Bank Account Number of the basic payment agreement participating in the balance compensation agreement.,A34,Approved,BCA_BBO_IBAN,,"A basic payment agreement (Basisbetaalovereenkomst, BBO) can at a certain moment be participating in maximally one balance compensation and maximally one interesest compensation."
6d35cb42-0813-459b-afce-918a3bd39fc2,"Payments, Savings & Investments LDD",Balance Compensation Agreement Participating Basic Payment Agreement Maximum Compensation Smallest Unit Amount,Balance Compensation Agreement Participating Basic Payment Agreement Maximum Compensation Smallest Unit Amount,"Maximum balance compensation amount for the basic payment agreement, expressed in the smallest unit of the currency.",N13,Approved,BCA_BBO_MX_CMPSN_SU_AMT,,"The maximum amount with which the balance of the account can be (virtually) decreased to increase the balance of another account. The amount is always expressed in the currency of the account. The amount is expressed in the smallest unit of the currency. In case a facility (credit) agreement is present, this can be used additionally, besides the maximum compensation amount, to increase the balance of another account."
1317d1c7-fa2a-4a6f-8cb9-20dc3f962472,"Payments, Savings & Investments LDD",Balance Compensation Agreement Participating Basic Payment Agreement Start Datetime,Balance Compensation Agreement Participating Basic Payment Agreement Start Datetime,Start datetime of participation of the basic payment agreement in the balance compensation agreement.,DT,Approved,BCA_BBO_STRT_DTS,,
7ddd23e3-f77f-4a0a-8f01-cc9af149377e,"Payments, Savings & Investments LDD",Balance Credit Management Commission Group Code,Balance Credit Management Commission Group Code,Code that refers to the Credit Management Commission Group that is used in the balance.,A2,Approved,BAL_CR_MGT_CMSN_GRP_CODE,Commission Tables,
e43dadb8-8c39-4770-b61a-a12cc281e420,"Payments, Savings & Investments LDD",Balance Currency Number Of Decimals,Balance Currency Number Of Decimals,The number of decimals in which the currency of the balance is expressed.,N3,Approved,BAL_CCY_NODCM,ISO 4217 Currency Code,This is based on the currency of the related counterpary account
84e9fd1a-2d50-4c6b-9abc-45f714f69f9a,"Payments, Savings & Investments LDD",Balance Debit Credit Code,Balance Debit Credit Code,Code to indicate whether the balance is a credit or a debit balance.,A4,Approved,BAL_DB_CR_CODE,"CRDT, DBIT","Possible values: - CRDT = Credit, this means a positive balance for the customer. For the bank this is a debt. - DBIT = Debit, this means a negative balance or balance equal zero for the customer. For the bank this is a benefit."
90fb1f47-f978-40e9-b089-9f7a2a867b9f,"Payments, Savings & Investments LDD",Balance Delivery Channel Code,Balance Delivery Channel Code,The code that represents the channel that delivered the balance.,A3,Approved,BAL_DLV_CNL_CODE,Distribution Channel,"e.g. EXP, FLP, RTI"
f2a2df46-e2a2-45d0-a9e9-f85471a4323b,"Payments, Savings & Investments LDD",Balance Detailed Transaction Type Code,Balance Detailed Transaction Type Code,"Code to indicate the detailed type of the financial transaction, related to the balance.",N4,Approved,BAL_DTL_TXN_TP_CODE,Transaction Group,"Further detailing of Transaction Type, used among others, for billing. In principle only for internal usage. Example: detailed transaction type cde 23 stands for 'opname geldautomaat niet-' within transaction group 'GA - Geldautomaat'"
028d61d9-8b55-4afe-a186-82ebafa9b8d4,"Payments, Savings & Investments LDD",Balance General Ledger Bank Code,Balance General Ledger Bank Code,The code of the bank where the balance is reported in the general ledger,N4,Approved,BAL_GL_BNK_CODE,Office Administration (Bank Codes),
1689d5f2-0f3d-426d-88f0-568410ced0d2,"Payments, Savings & Investments LDD",Balance General Ledger Bank Location Code,Balance General Ledger Bank Location Code,The code of the location within a bank where the balance is related to.,N2,Approved,BAL_GL_BNK_LO_CD|LCTN_CD,00-99,The location code account can be an identifier for: - a location of a local bank - a branch of a local bank - a department within a branch - a special group. The local banks decide for themselves what location codes they want to use. The management of these codes is therefore entirely the responsibility of the local banks and this information is not known to the central systems. The central systems can therefore not carry out any checks on them. The default value is '00'. There is no direct relationship between the location code account and the local bank location.
6545e90c-5e85-461a-a0e9-06c6f0e2433d,"Payments, Savings & Investments LDD",Balance General Ledger Date,Balance General Ledger Date,The date for which the balance must be reported in the general ledger.,D,Approved,BAL_GL_DT,,Date can be a valuedate or a bookdate this depends on the general ledger event.
d63f7c4a-f6dc-417e-9bc4-d7d4d75a2c15,"Payments, Savings & Investments LDD",Balance General Ledger Event Code,Balance General Ledger Event Code,Code that represents the General Ledger balance event.,A12,Approved,BAL_GL_EV_CODE,General Ledger event code (Finance is owner),
83ba8a74-8220-4d9e-9b59-2b8d520f5e2e,"Payments, Savings & Investments LDD",Balance General Ledger Event Currency Code,Balance General Ledger Event Currency Code,ISO standard 4217 (3 characters) Currency Code of the amount of the general ledger event of a balance.,A3,Approved,BAL_GL_EV_CCY_CODE,ISO 4217 Currency Code,For some general ledger events the currency of the amount of a balance is different than the currency of the related agreement. The value of the currency code is based on the ISO standard 4217 (3 characters).
46fbe095-adbe-45b2-a6cf-42c78032eb51,"Payments, Savings & Investments LDD",Balance General Ledger Financial Entity Code,Balance General Ledger Financial Entity Code,The code of the financial entity where the balance is reported in the general ledger,N4,Approved,BAL_GL_FNC_ENT_CODE,Profit Centers (FEs),
